,Chunk,Label 
2947,would blow soon troublesome boy gave mrs darling quite shock,2
2948,children strangest adventures without troubled instance may remember mention week event happened wood met dead father game casual way one morning made revelation leaves tree found nursery floor certainly children went bed mrs darling puzzling said smile,2
2949,naughty wipe feet said sighing tidy child,2
2950,explained quite matter fact way thought sometimes came nursery night sat foot bed played pipes unfortunately never woke didnt know knew knew,2
2951,nonsense talk precious one get house without knocking,2
2952,quite true leaves found near window,2
2953,mrs darling know think seemed natural could saying dreaming,2
2954,forgot said lightly hurry get breakfast,2
2955,hand leaves mrs darling examined carefully skeleton leaves sure come tree grew england crawled floor peering candle marks strange foot rattled poker chimney tapped walls let window pavement sheer drop thirty feet without much spout climb,2
2956,dreaming next night showed night extraordinary adventures children may said begun,2
2957,night speak children bed happened nanas evening mrs darling bathed till one one let go hand slid away land sleep,2
2958,looking safe cosy smiled fears sat tranquilly fire,2
2959,something michael birthday getting shirts fire warm however nursery dimly lit three night lights presently sewing lay mrs darlings lap head nodded oh asleep look four michael john mrs darling fire fourth night light,2
2960,slept dream dreamt neverland come near strange boy broken alarm thought seen faces many women children perhaps found faces mothers also dream rent neverland saw john michael peeping,2
2961,dream would dreaming window nursery blew open boy drop floor accompanied strange light bigger fist darted room like living thing think must light wakened mrs darling,2
2962,started cry saw boy somehow knew seen like mrs darlings kiss lovely boy clad skeleton leaves juices trees thing first teeth saw grown little pearls,2
2963,mrs darling screamed answer bell door opened nana entered returned evening growled sprang boy leapt lightly window mrs darling screamed time distress thought killed ran street look little body looked black night could see nothing thought shooting star,2
2964,returned nursery found nana something mouth proved boys shadow leapt window nana closed quickly late catch shadow time get went window snapped,2
2965,may sure mrs darling examined shadow carefully quite ordinary kind,2
2966,nana doubt best thing shadow hung window meaning sure come back let us put get easily without disturbing children,2
2967,unfortunately mrs darling could leave hanging window looked like washing lowered whole tone house thought showing mr darling winter great coats john michael wet around head keep brain clear seemed shame trouble besides knew exactly would say comes dog nurse,2
2968,decided roll shadow put away carefully drawer fitting opportunity came telling husband ah,2
2969,opportunity came week later never forgotten friday course friday,2
2970,ought specially careful friday used say afterwards husband perhaps nana side holding hand,2
2971,mr darling always said responsible george darling classical education,2
2972,sat thus night night recalling fatal friday till every detail stamped brains came side like faces bad,2
2973,accepted invitation mrs darling said,2
2974,poured medicine nanas bowl said mr darling,2
2975,pretended like medicine nanas wet eyes said,2
2976,one would break altogether nana thought true true ought dog nurse many time mr darling put handkerchief nanas eyes,2
2977,fiend mr darling would cry nanas bark echo mrs darling never something right hand corner mouth wanted call names,2
2978,would sit empty nursery recalling fondly every smallest detail dreadful evening begun precisely like hundred evenings nana putting water michaels bath carrying back,2
2979,wont go bed shouted like one still believed last word subject wont wont nana isnt six oclock yet oh dear oh dear shant love nana tell wont bathed wont wont,2
2980,mrs darling come wearing white evening gown dressed early loved see evening gown necklace george given wearing wendys arm asked loved lend mother,2
2981,found two older children playing father occasion wendys birth john saying,2
2982,happy inform mrs darling mother tone mr darling may used real occasion,2
2983,danced joy real mrs darling must done,2
2984,john born extra pomp conceived due birth male michael came bath ask born also john said want,2
2985,michael nearly cried nobody wants said course lady evening dress could stand,2
2986,boy girl asked michael hopefully,2
2987,leapt arms little thing mr mrs darling nana recall little michaels last night nursery,2
2988,rushed like tornado wasnt mr darling would say scorning indeed like tornado,2
2989,perhaps excuse dressing party gone well came tie thing tell man though knew stocks shares real tie sometimes thing yielded without contest occasions would better house swallowed pride used made tie,2
2990,occasion came rushing nursery little brute tie hand,2
2991,matter yelled really yelled tie tie became round neck round bed post oh yes twenty times made round bed post round neck oh dear,2
2992,thought mrs darling sufficiently impressed went sternly warn mother unless tie round neck dont go dinner night dont go dinner night never go office dont go office starve children flung streets,2
2993,even mrs darling let try dear said indeed come ask nice cool hands tied tie children stood around see fate decided men would able easily mr darling far fine nature thanked carelessly forgot rage another moment dancing round room michael back,2
2994,wildly says mrs darling recalling,2
2995,george remember michael suddenly said get know mother,2
2996,rather sweet dont think george,2
2997,ended appearance nana mr darling covering trousers hairs new trousers first ever bite lip prevent tears coming course mrs darling brushed began talk mistake dog nurse,2
2998,doubt uneasy feeling times looks upon children,2
2999,oh dear one feel sure knows souls,2
3000,wonder mr darling said thoughtfully wonder opportunity wife felt telling boy first pooh story became thoughtful showed shadow,2
3001,nobody know said examining carefully look scoundrel,2
3002,still remember says mr darling nana came michaels medicine never carry bottle mouth nana fault,2
3003,strong man though doubt behaved rather foolishly medicine weakness thinking life taken medicine boldly michael dodged spoon nanas mouth said man michael,2
3004,wont wont michael cried mrs darling left room get mr darling thought showed want firmness,2
3005,mother dont called michael age took medicine without said thank kind parents giving bottles make well,2
3006,really thought true night gown believed also said encourage michael medicine sometimes take father much isnt,2
3007,ever much mr darling said bravely would take example michael hadnt lost bottle,2
3008,exactly lost climbed dead night top wardrobe hidden know faithful liza found put back wash stand,2
3009,know father cried always glad service ill bring could stop immediately spirits sank strangest way,2
3010,john said shuddering stuff nasty sweet kind,2
3011,soon father john said cheerily rushed medicine glass,2
3012,wonderfully quick father retorted vindictive politeness quite thrown away upon michael first said doggedly,2
3013,father first said michael suspicious nature,2
3014,shall sick know mr darling said threateningly,2
3015,hold tongue john father rapped,2
3016,quite puzzled thought took quite easily father,2
3017,point retorted point glass michaels spoon proud heart nearly bursting isnt fair would say though last breath isnt fair,2
3018,certainly said mr darling ready michael,2
3019,gave words one two three michael took medicine mr darling slipped behind back,2
3020,yell rage michael father exclaimed,2
3021,mean father mr darling demanded stop row michael meant take mine missed,2
3022,dreadful way three looking admire look said soon nana gone bathroom thought joke shall pour medicine nanas bowl drink thinking milk,2
3023,colour milk children fathers sense humour looked reproachfully poured medicine nanas bowl fun said doubtfully dare expose mrs darling nana returned,2
3024,nana good dog said put little milk bowl nana,2
3025,nana tail ran medicine began gave mr darling look angry look showed great red tear makes us sorry noble dogs crept kennel,2
3026,mr darling frightfully ashamed would give horrid silence mrs darling smelt bowl george said medicine,2
3027,joke roared comforted boys hugged nana much good said bitterly wearing bone trying funny house,2
3028,still hugged nana thats right shouted nobody oh dear,2
3029,george mrs darling entreated loud servants hear somehow got way calling liza servants,2
3030,let answered recklessly bring whole world refuse allow dog lord nursery hour longer,2
3031,children wept nana ran waved back felt strong man vain vain cried proper place yard go tied instant,2
3032,george george mrs darling whispered remember told boy,2
3033,alas would listen determined show master house commands would draw nana kennel words seizing roughly dragged nursery ashamed yet owing affectionate nature craved admiration tied back yard wretched father went sat passage knuckles eyes,2
3034,meantime mrs darling put children bed unwonted silence lit night lights could hear nana barking john yard,2
3035,nanas unhappy bark said little happen bark smells danger,2
3036,mrs darling quivered went window securely fastened looked night peppered stars crowding round house curious see take place notice one two smaller ones yet nameless fear clutched heart made cry oh wish wasnt going party night,2
3037,even michael already half asleep knew asked anything harm us mother night lights lit,2
3038,nothing precious said eyes mother leaves behind guard children,2
3039,went bed bed singing little michael flung arms round mother cried im glad last words hear long time,2
3040,yards distant slight fall snow father mother darling picked way deftly soil shoes already persons street stars watching stars beautiful may take active part anything must look ever punishment put something long ago star knows older ones become glassy eyed seldom speak winking star language little ones still wonder really friendly way stealing behind trying blow fond fun side night anxious get grown way soon door closed mr mrs darling commotion firmament smallest stars milky way screamed,2
3041,chapter iii come away come away,2
3042,moment mr mrs darling left house night lights beds three children continued burn clearly awfully nice little night lights one cannot help could kept awake see wendys light gave two yawned also could close mouths three went,2
3043,another light room thousand times brighter night lights time taken say drawers nursery looking peters shadow rummaged wardrobe turned every pocket inside really light made light flashing quickly came rest second saw fairy longer hand still growing girl called tinker bell exquisitely skeleton leaf cut low square figure could seen best advantage slightly inclined,2
3044,moment fairys entrance window blown open breathing little stars dropped carried tinker bell part way hand still fairy dust,2
3045,tinker bell called softly making sure children asleep tink jug moment extremely never jug,2
3046,oh come jug tell know put shadow,2
3047,loveliest tinkle golden bells answered fairy language ordinary children never hear hear would know heard,2
3048,tink said shadow big box meant chest drawers jumped drawers contents floor hands kings toss crowd moment recovered shadow delight forgot shut tinker bell drawer,2
3049,thought dont believe ever thought shadow brought near would join like drops water appalled tried stick soap bathroom also failed shudder passed sat floor cried,2
3050,sobs woke sat bed alarmed see stranger crying nursery floor pleasantly interested,2
3051,could exceeding polite also learned grand manner fairy ceremonies rose bowed beautifully much pleased bowed beautifully bed,2
3052,already sure must seem comparatively short name,2
3053,yes said rather sharply felt first time name,2
3054,second right said straight till morning,2
3055,sinking first time felt perhaps funny address,2
3056,mean said nicely remembering put letters,2
3057,dont get letters said contemptuously,2
3058,dont mother said mother slightest desire one thought persons however felt presence tragedy,2
3059,wonder crying said got bed ran,2
3060,wasnt crying mothers said rather indignantly crying cant get shadow stick besides wasnt crying,2
3061,saw shadow floor looking draggled frightfully sorry awful said could help smiling saw trying stick soap exactly like boy,2
3062,fortunately knew must said little,2
3063,exulting ignorance shall little man said though tall got sewed shadow peters foot,2
3064,oh shant cry said already opinion never cried life clenched teeth cry soon shadow behaving properly though still little,2
3065,perhaps said thoughtfully indifferent appearances jumping wildest glee alas already forgotten bliss thought attached shadow clever crowed oh cleverness,2
3066,confess conceit one fascinating qualities put brutal never boy,2
3067,moment shocked conceit exclaimed frightful course nothing,2
3068,little said carelessly continued dance,2
3069,little replied use least withdraw sprang dignified way bed covered face blankets,2
3070,induce look pretended going away failed sat end bed tapped gently foot said dont withdraw cant help crowing im pleased still would look though listening eagerly continued voice woman ever yet able resist one girl use twenty boys,2
3071,every inch woman though many inches peeped bed clothes,2
3072,think perfectly sweet declared ill get sat side bed also said would give kiss liked know meant held hand expectantly,2
3073,surely know kiss asked aghast,2
3074,shall know give replied stiffly hurt feeling gave thimble,2
3075,said shall give kiss replied slight please made rather cheap inclining face toward merely dropped button hand slowly returned face said nicely would wear kiss chain around neck lucky put chain afterwards save life,2
3076,people set introduced customary ask others age always liked correct thing asked old really happy question ask like examination paper grammar want asked kings england,2
3077,dont know replied uneasily quite young really knew nothing merely suspicions said venture ran away day born,2
3078,quite surprised interested indicated charming drawing room manner touch night gown could sit nearer,2
3079,heard father mother explained low voice talking became man agitated dont want ever man said passion want always little boy fun ran away kensington gardens lived long long time among fairies,2
3080,gave look intense admiration thought run away really knew fairies lived home life know fairies struck quite delightful poured questions surprise rather getting way indeed sometimes give hiding still liked whole told beginning fairies,2
3081,see first baby laughed first time laugh broke thousand pieces went beginning fairies,2
3082,tedious talk stay home liked,2
3083,went good naturedly ought one fairy every boy girl,2
3084,see children know lot soon dont believe fairies every time child says dont believe fairies fairy somewhere falls dead,2
3085,really thought talked enough fairies struck tinker bell keeping quiet cant think gone said rising called tink name wendys heart went sudden,2
3086,cried clutching dont mean tell fairy room,2
3087,said little impatiently dont hear listened,2
3088,sound hear said like tinkle bells,2
3089,well thats tink thats fairy language think hear,2
3090,sound came chest drawers made merry face one could ever look quite merry loveliest laugh first laugh still,2
3091,whispered gleefully believe shut drawer,2
3092,let poor tink drawer flew nursery screaming fury shouldnt say things retorted course im sorry could know drawer,2
3093,listening cried would stand still let see,2
3094,hardly ever stand still said one moment saw romantic figure come rest clock lovely cried though tinks face still passion,2
3095,tink said lady says wishes fairy,2
3096,polite says great ugly girl fairy,2
3097,tried argue tink know cant fairy tink gentleman lady,2
3098,tink replied words silly ass disappeared bathroom quite common fairy explained apologetically called tinker bell pots kettles,2
3099,children fall nurse looking way claimed seven days sent far away neverland defray expenses im captain,2
3100,yes said cunning rather lonely see female companionship,2
3101,oh girls know much clever fall,2
3102,immensely think said perfectly lovely way talk girls john us,2
3103,reply rose kicked john bed blankets one kick seemed rather forward first meeting told spirit captain house however john continued sleep placidly floor allowed remain know meant kind said may give kiss,2
3104,moment forgotten ignorance thought would want back said little bitterly offered return thimble,2
3105,oh dear said nice dont mean kiss mean thimble,2
3106,funny said gravely shall give thimble,2
3107,wish said keeping head erect time,2
3108,must tink never knew naughty,2
3109,indeed tink darting using offensive language,2
3110,says every time give thimble,2
3111,tink replied silly ass could understand understood slightly disappointed admitted came nursery window see listen stories,2
3112,see dont know stories none lost boys knows stories,2
3113,know asked swallows build eaves houses listen stories mother telling lovely story,2
3114,prince couldnt find lady wore glass,2
3115,said excitedly cinderella found lived happily ever,2
3116,glad rose floor sitting hurried window,2
3117,dont go entreated know lots stories,2
3118,precise words denying first tempted,2
3119,came back greedy look eyes ought alarmed,2
3120,oh stories could tell boys cried gripped began draw toward window,2
3121,course pleased asked said oh dear cant think mummy besides cant fly,2
3122,ill teach jump winds back away go,2
3123,sleeping silly bed might flying saying funny things stars,2
3124,become frightfully cunning said respect,2
3125,wriggling body distress quite trying remain nursery floor,2
3126,said sly one could us night,2
3127,none us ever tucked night,2
3128,could clothes make pockets us none us pockets,2
3129,could resist course awfully fascinating cried would teach john michael fly,2
3130,like said ran john michael shook wake cried come teach us fly,2
3131,john rubbed eyes shall get said course floor already hallo said,2
3132,michael time also looking sharp knife six blades saw suddenly signed silence faces assumed awful children listening sounds grown world still salt everything right stop everything wrong nana barking evening quiet silence heard,2
3133,light hide quick cried john taking command time throughout whole adventure thus liza entered holding nana nursery seemed quite old self dark would sworn heard three wicked inmates breathing slept really behind window curtains,2
3134,liza bad temper christmas puddings kitchen drawn still cheek nanas absurd suspicions thought best way getting little quiet take nana nursery moment custody course,2
3135,suspicious brute said sorry nana perfectly safe every one little angels sound asleep bed listen gentle breathing,2
3136,michael encouraged success breathed loudly nearly nana knew kind breathing tried drag clutches,2
3137,liza dense nana said sternly pulling room warn bark shall go straight master bring home party oh wont master whip,2
3138,tied unhappy dog think nana ceased bark bring master home party wanted think cared whether whipped long charges safe unfortunately liza returned puddings nana seeing help would come strained strained chain last broke another moment burst dining room flung paws heaven expressive way making communication mr mrs darling knew something terrible happening nursery without good bye rushed street,2
3139,ten minutes since three breathing behind curtains great deal ten minutes,2
3140,right john announced emerging hiding place say really fly,2
3141,instead answer flew around room taking way,2
3142,yes im sweet oh sweet said forgetting manners,2
3143,looked delightfully easy tried first floor beds always went instead,2
3144,say asked john rubbing knee quite practical boy,2
3145,think lovely wonderful thoughts explained lift air,2
3146,youre john said couldnt slowly,2
3147,slowly quickly ive got cried john soon found one could fly inch though even michael words two know,2
3148,course trifling one fly unless fairy dust blown fortunately mentioned one hands blew superb results,2
3149,shoulders way said let go,2
3150,beds gallant michael let go first quite mean let go immediately borne across room,2
3151,john let go met near bathroom,2
3152,nearly elegant could help kicking little heads bobbing ceiling almost nothing delicious gave hand first desist tink indignant,2
3153,went round round heavenly wendys word,2
3154,say cried john shouldnt go,2
3155,michael ready wanted see long took miles hesitated,2
3156,pirates cried john seizing sunday hat let us go,2
3157,moment mr mrs darling hurried nana ran middle street look nursery window yes still shut room light heart sight could see shadow curtain three little figures night circling round round floor air,2
3158,tremble opened street door mr darling would rushed upstairs mrs darling signed go softly even tried make heart go softly,2
3159,reach nursery time delightful shall breathe sigh relief story hand time solemnly promise come right end,2
3160,would reached nursery time little stars watching stars blew window open smallest star called,2
3161,knew moment lose come cried night followed john michael,2
3162,mr mrs darling nana rushed nursery late birds flown,2
3163,second right straight till morning,2
3164,told way neverland even birds carrying maps consulting windy corners could sighted instructions see said anything came head,2
3165,first companions implicitly great delights flying wasted time circling round church spires tall objects way took fancy,2
3166,john michael raced michael getting start,2
3167,recalled contempt long ago thought fine fellows able fly round room,2
3168,long ago long ago flying sea thought began disturb seriously john thought second sea third night,2
3169,sometimes dark sometimes light cold warm really feel hungry times merely pretending jolly new way feeding way pursue birds food mouths suitable snatch birds would follow snatch back would go chasing gaily miles parting last mutual expressions good noticed gentle concern seem know rather odd way getting bread butter even ways,2
3170,certainly pretend sleepy sleepy danger moment popped fell awful thing thought funny,2
3171,goes would cry gleefully michael suddenly dropped like stone,2
3172,save save cried looking horror cruel sea far eventually would dive air catch michael could strike sea lovely way always waited till last moment felt cleverness interested human life also fond variety sport engrossed one moment would suddenly cease engage always possibility next time fell would let go,2
3173,could sleep air without falling merely lying back floating partly least light got behind blew went faster,2
3174,polite whispered john playing follow leader,2
3175,tell stop showing said john,2
3176,playing follow leader would fly close water touch sharks tail passing street may run finger along iron could follow much success perhaps rather like showing especially kept looking behind see many tails missed,2
3177,must nice impressed brothers could leave us,2
3178,could go back michael said,2
3179,could ever find way back without,2
3180,well could go said john,2
3181,awful thing john go dont know stop,2
3182,john said worst came worst go straight world round time must come back window,2
3183,twentieth try reminded even though became good picking food see bump clouds things near give us hand,2
3184,indeed constantly bumping could fly strongly though still kicked far much saw cloud front tried avoid certainly bump nana would round michaels forehead time,2
3185,moment felt rather lonely could go much faster would suddenly shoot sight adventure share would come laughing something fearfully funny saying star already forgotten would come mermaid scales still sticking yet able say certain happening really rather irritating children never seen mermaid,2
3186,forgets quickly argued expect go remembering us,2
3187,indeed sometimes returned remember least well sure saw recognition come eyes pass time day go even call name,2
3188,sorry say whispered always see forgetting keep saying im ill remember,2
3189,course rather however make showed lie flat strong wind going way pleasant change tried several times found could sleep thus security indeed would slept longer tired quickly sleeping soon would cry captain voice get occasional whole rollicking drew near neverland many moons reach going pretty straight time perhaps much owing guidance tink island looking thus one may sight magic shores,2
3190,indeed million golden arrows pointing children directed friend sun wanted sure way leaving night,2
3191,john michael stood tip toe air get first sight island strange say recognized fear fell upon hailed something long dreamt seen last familiar friend returning home holidays,2
3192,look turtles burying eggs sand,2
3193,say john see flamingo broken leg,2
3194,theres boat john sides stove,2
3195,thats rate say john see smoke redskin,2
3196,show ill tell way smoke curls whether war path,2
3197,see yes war path right enough,2
3198,little annoyed knowing much wanted lord triumph hand told anon fear fell upon,2
3199,came arrows went leaving island gloom,2
3200,old days home neverland always begun look little dark threatening patches arose spread black shadows moved roar beasts prey quite different lost certainty would win quite glad night lights even liked nana say neverland make believe,2
3201,course neverland make believe days real night lights getting darker every moment nana,2
3202,flying apart close careless manner gone last eyes sparkling went every time touched body island flying low sometimes tree grazed feet nothing horrid visible air yet progress become slow exactly pushing way hostile forces sometimes hung air beaten fists,2
3203,dont want us land explained,2
3204,could would say tinker bell asleep shoulder wakened sent front,2
3205,sometimes poised air listening intently hand ear would stare eyes bright seemed bore two holes earth done things went,2
3206,courage almost appalling would like adventure said casually john would like tea first,2
3207,said tea first quickly michael pressed hand john hesitated,2
3208,theres pirate asleep pampas beneath us told like well go kill,2
3209,dont see john said long pause,2
3210,suppose john said little huskily wake,2
3211,spoke indignantly dont think would kill sleeping would wake first kill thats way always,2
3212,john said decided tea first asked many pirates island said never known many,2
3213,hook answered face became stern said hated word,2
3214,indeed michael began cry even john could speak knew hooks reputation,2
3215,bosun john whispered huskily worst man barbecue afraid,2
3216,iron hook instead right hand claws,2
3217,one thing continued every boy promise must,2
3218,meet hook open fight must leave,2
3219,moment feeling less eerie tink flying light could distinguish unfortunately could fly slowly go round round circle moved quite liked pointed drawbacks,2
3220,tells said pirates sighted us darkness came got long tom,2
3221,yes course must see light guess near sure let fly,2
3222,tell go away three cried simultaneously refused,2
3223,thinks lost way replied stiffly rather frightened dont think would send away frightened,2
3224,moment circle light broken something gave loving little pinch,2
3225,cant put thing fairies cant goes falls asleep stars,2
3226,tell sleep john almost ordered,2
3227,cant sleep except shes sleepy thing fairies cant,2
3228,seems growled john two things worth,2
3229,one us pocket said could carry however set hurry pocket four,2
3230,tink agreed travel hat carried hand john carried though hoped carried presently took hat john said struck knee flew shall see led mischief tinker bell hated,2
3231,black light completely hidden flew silence silence ever known broken distant explained wild beasts drinking sound might branches trees rubbing together said redskins sharpening knives,2
3232,even noises ceased michael loneliness dreadful something would make sound cried,2
3233,answer request air rent tremendous crash ever heard pirates fired long tom,2
3234,roar echoed mountains echoes seemed cry,2
3235,thus sharply three learn difference island make believe island come true,2
3236,last heavens steady john michael found alone darkness john treading air mechanically michael without knowing float floating,2
3237,havent tried yet michael whispered back,2
3238,know one hit however carried wind shot far sea blown upwards companion tinker bell,2
3239,would well moment dropped hat,2
3240,dont know whether idea came suddenly tink whether planned way popped hat began lure destruction,2
3241,tink bad rather bad hand sometimes good fairies one thing small unfortunately room one feeling time however allowed change must complete change present full jealousy said lovely tinkle could course understand believe bad words sounded kind flew back forward plainly meaning follow well,2
3242,else could poor called john michael got mocking echoes reply yet know tink hated fierce woman bewildered staggering flight followed tink doom,2
3243,feeling way back neverland woke life ought use say wakened woke better always used,2
3244,absence things usually quiet island fairies take hour longer morning beasts attend young redskins feed heavily six days nights pirates lost boys meet merely bite thumbs coming lethargy way put ear ground would hear whole island seething life,2
3245,evening chief forces island disposed follows lost boys looking pirates looking lost boys redskins looking pirates beasts looking redskins going round round island meet going rate,2
3246,wanted blood except boys liked rule night captain boys island course numbers according get killed seem growing rules time six counting twins two let us pretend lie among sugar cane watch steal single file hand dagger,2
3247,forbidden look least like wear skins bears slain round fall roll therefore become sure footed,2
3248,first pass tootles least brave unfortunate gallant band fewer adventures big things constantly happened stepped round corner would quiet would take opportunity going gather sticks firewood returned others would sweeping blood ill luck given gentle melancholy countenance instead nature quite boys poor kind tootles danger air night take care lest adventure offered accepted plunge deepest woe tootles fairy tink bent mischief night looking tool thinks easily boys tinker bell,2
3249,would could hear us really island passes biting knuckles,2
3250,next comes nibs gay followed slightly cuts trees tunes slightly conceited boys thinks days lost manners customs given nose offensive curly fourth pickle often deliver person said sternly stand forth one thing command stands forth whether done last come twins cannot described sure describing wrong one never quite knew twins band allowed know anything know two always vague best give satisfaction keeping close together sort way,2
3251,boys vanish gloom pause long pause things go briskly island come pirates track hear seen always dreadful song,2
3252,avast belay yo ho heave go parted shot sure meet,2
3253,looking lot never hung row execution little advance ever head ground listening great arms bare pieces eight ears handsome italian cecco cut name letters blood back governor prison gigantic black behind many names since dropped one dusky mothers still terrify children banks bill jukes every inch tattooed bill jukes got six dozen walrus flint would drop bag moidores cookson said black brother never proved gentleman starkey public school still dainty ways killing skylights skylights irish bosun smee oddly genial man stabbed speak without offence hooks crew whose hands fixed backwards mullins mason many another long known feared spanish main,2
3254,midst blackest largest dark setting james hook wrote hook said man sea cook feared lay ease rough chariot drawn men instead right hand iron hook ever anon encouraged increase pace dogs terrible man treated addressed dogs obeyed person hair dressed long curls little distance looked like black candles gave singularly threatening expression handsome countenance eyes blue forget profound melancholy save plunging hook time two red spots appeared lit horribly manner something grand still clung even ripped air told repute never sinister polite probably truest test breeding even swearing less distinction showed one different cast crew man indomitable courage said thing sight blood thick unusual colour dress somewhat associated name ii heard said earlier period career bore strange resemblance ill fated mouth holder contrivance enabled smoke two cigars undoubtedly part iron claw,2
3255,let us kill pirate show hooks method skylights pass skylights lace collar hook shoots forth sound one screech body kicked aside pirates pass even taken cigars mouth,2
3256,trail pirates stealing noiselessly war path visible inexperienced eyes come redskins every one eyes peeled carry knives naked bodies gleam paint oil strung around boys well pirates piccaninny tribe confused hearted van fours great big little panther brave many present position somewhat progress bringing rear place greatest danger comes tiger lily proudly erect princess right beautiful dusky cold turns brave would wayward thing wife staves altar hatchet observe pass fallen twigs without making slightest noise sound heard somewhat heavy breathing fact little fat heavy time work moment however chief danger,2
3257,redskins come like shadows soon place taken beasts great motley procession lions tigers bears innumerable smaller savage things flee every kind beast particularly man live cheek favoured island tongues hanging hungry night,2
3258,passed comes last figure gigantic crocodile shall see looking presently,2
3259,crocodile passes soon boys appear procession must continue indefinitely one parties changes pace quickly top,2
3260,keeping sharp look front none suspects danger may creeping behind shows real island,2
3261,first fall moving circle boys flung close underground home,2
3262,wish would come back every one said nervously though height still breadth larger captain,2
3263,one afraid pirates slightly said tone prevented general favourite perhaps distant sound disturbed added hastily wish would come back tell us whether heard anything cinderella,2
3264,talked cinderella tootles confident mother must like,2
3265,peters absence could speak mothers subject forbidden silly,2
3266,remember mother nibs told often said father oh wish cheque book dont know cheque book love give mother one,2
3267,talked heard distant sound wild things woods would heard nothing heard grim song,2
3268,yo ho yo ho pirate life flag skull bones merry hour hempen rope hey davy jones,2
3269,lost boys longer rabbits could disappeared quickly,2
3270,tell exception nibs darted away already home ground delightful shall see good deal presently reached entrance seen much large stone rolled away would mouth cave look closely however may note seven large trees hole hollow trunk large boy seven entrances home ground hook searching vain many moons find,2
3271,pirates advanced quick eye starkey sighted nibs disappearing wood pistol flashed iron claw gripped shoulder,2
3272,captain let go cried writhing,2
3273,first time hear voice hook black voice put back pistol first said threateningly,2
3274,one boys hate could shot dead,2
3275,ay sound would brought tiger lilys redskins upon us want lose scalp,2
3276,shall captain asked pathetic smee tickle johnny corkscrew smee pleasant names everything cutlass johnny corkscrew wound one could mention many lovable traits smee instance killing spectacles instead weapon,2
3277,smee hook said darkly one want mischief seven scatter look,2
3278,pirates disappeared among trees moment captain smee alone hook heaved heavy sigh know perhaps soft beauty evening came desire faithful bosun story life spoke long earnestly smee rather stupid know least,2
3279,hook saying passionately want captain twas cut arm hook threateningly ive waited long shake hand oh ill tear,2
3280,yet said smee often heard say hook worth score hands combing hair uses,2
3281,ay captain answered mother would pray children born instead cast look pride upon iron hand one scorn upon frowned,2
3282,flung arm said crocodile happened passing,2
3283,often said smee noticed strange dread crocodiles,2
3284,crocodiles hook one crocodile lowered voice liked arm much smee followed ever since sea sea land land licking lips rest,2
3285,way said smee sort compliment,2
3286,want compliments hook want first gave brute taste,2
3287,sat large mushroom quiver voice smee said huskily crocodile would lucky chance swallowed clock goes tick tick inside reach hear tick bolt laughed hollow way,2
3288,day said smee clock run hell get,2
3289,hook dry lips ay said thats fear haunts,2
3290,since sitting felt curiously warm smee said seat hot jumped odds hammer tongs im burning,2
3291,examined mushroom size unknown mainland tried pull came away hands root stranger still smoke began ascend pirates looked chimney exclaimed,2
3292,indeed discovered chimney home ground custom boys stop mushroom enemies,2
3293,smoke came came also childrens voices safe boys feel hiding place gaily chattering pirates listened grimly replaced mushroom looked around noted holes seven trees,2
3294,hear say pans home smee whispered johnny corkscrew,2
3295,hook nodded stood long time lost thought last curdling smile lit swarthy face smee waiting plan captain cried eagerly,2
3296,return ship hook replied slowly teeth cook large rich cake jolly thickness green sugar one room one chimney silly moles sense see need door shows mother leave cake shore mermaids lagoon boys always swimming playing mermaids find cake mother dont know dangerous tis eat rich damp cake burst laughter hollow laughter honest laughter die,2
3297,wickedest policy ever heard cried exultation danced sang,2
3298,avast belay appear fear theyre left upon bones shaken claws hook,2
3299,began verse never finished another sound broke first tiny sound leaf might fallen smothered came nearer distinct,2
3300,hook stood shuddering one foot air,2
3301,crocodile gasped bounded away followed bosun,2
3302,indeed crocodile passed redskins trail pirates hook,2
3303,boys emerged open night yet presently nibs rushed breathless midst pursued pack wolves tongues pursuers hanging horrible,2
3304,save save cried nibs falling ground,2
3305,high compliment moment thoughts turned,2
3306,almost breath cried would look legs,2
3307,quite successful way wolves one boy bent looked legs next moment long one victory came quickly boys advanced upon terrible attitude wolves dropped tails fled,2
3308,nibs rose ground others thought staring eyes still saw wolves wolves saw,2
3309,seen thing cried gathered round eagerly great white bird flying way,2
3310,dont know nibs said looks weary flies poor,2
3311,remember said slightly instantly birds called,2
3312,see comes cried curly pointing heavens,2
3313,almost overhead could hear plaintive cry distinct came shrill voice tinker bell jealous fairy cast disguise friendship darting victim every direction time touched,2
3314,hullo tink cried wondering boys,2
3315,tinks reply rang wants shoot,2
3316,nature question ordered let us wishes cried simple boys quick bows arrows,2
3317,tootles popped trees bow arrow tink noted rubbed little hands,2
3318,quick tootles quick screamed pleased,2
3319,tootles excitedly fitted arrow bow way tink shouted fired fluttered ground arrow breast,2
3320,foolish tootles standing like conqueror wendys body boys sprang armed trees,2
3321,late cried proudly shot pleased,2
3322,overhead tinker bell shouted silly ass darted hiding others hear crowded round looked terrible silence fell upon wood wendys heart beating would heard,2
3323,slightly first speak bird said scared voice think must lady,2
3324,lady said tootles fell trembling,2
3325,see curly said bringing us threw ground,2
3326,lady take care us last said one twins killed,2
3327,sorry took step nearer turned,2
3328,tootles face white dignity never,2
